# forecast_id: 31ae8548-9a07-11e9-b2f4-0a580a8003d5
# metadata: https://api.solarforecastarbiter.org/forecasts/single/31ae8548-9a07-11e9-b2f4-0a580a8003d5/metadata
timestamp,value
20190706T01:00:00+0000,293.603
20190706T02:00:00+0000,42.8822
20190706T03:00:00+0000,1.5956
20190706T04:00:00+0000,0.0
20190706T05:00:00+0000,0.0
20190706T06:00:00+0000,0.0
20190706T07:00:00+0000,0.0
20190706T08:00:00+0000,0.0
20190706T09:00:00+0000,0.0
20190706T10:00:00+0000,0.0
20190706T11:00:00+0000,0.0
20190706T12:00:00+0000,0.0
20190706T13:00:00+0000,9.79572
20190706T14:00:00+0000,148.743
20190706T15:00:00+0000,369.191
20190706T16:00:00+0000,585.373
20190706T17:00:00+0000,772.601
20190706T18:00:00+0000,915.75
20190706T19:00:00+0000,1004.22
20190706T20:00:00+0000,1031.66
20190706T21:00:00+0000,996.093
20190706T22:00:00+0000,900.056
20190706T23:00:00+0000,750.456
20190707T00:00:00+0000,558.405
20190707T01:00:00+0000,293.198
20190707T02:00:00+0000,99.0369
20190707T03:00:00+0000,4.18587
20190707T04:00:00+0000,0.0
20190707T05:00:00+0000,0.0
20190707T06:00:00+0000,0.0
20190707T07:00:00+0000,0.0
20190707T08:00:00+0000,0.0
20190707T09:00:00+0000,0.0
20190707T10:00:00+0000,0.0
20190707T11:00:00+0000,0.0
20190707T12:00:00+0000,0.0
20190707T13:00:00+0000,3.28344
20190707T14:00:00+0000,51.4774
20190707T15:00:00+0000,350.736
20190707T16:00:00+0000,458.58
20190707T17:00:00+0000,269.941
20190707T18:00:00+0000,320.127
20190707T19:00:00+0000,351.171
20190707T20:00:00+0000,387.645
20190707T21:00:00+0000,477.863
20190707T22:00:00+0000,899.596
20190707T23:00:00+0000,750.019
20190708T00:00:00+0000,554.305
20190708T01:00:00+0000,255.268
20190708T02:00:00+0000,63.0532
20190708T03:00:00+0000,4.38344
20190708T04:00:00+0000,0.0
20190708T05:00:00+0000,0.0
20190708T06:00:00+0000,0.0
20190708T07:00:00+0000,0.0
20190708T08:00:00+0000,0.0
20190708T09:00:00+0000,0.0
20190708T10:00:00+0000,0.0
20190708T11:00:00+0000,0.0
20190708T12:00:00+0000,0.0
20190708T13:00:00+0000,8.96929
20190708T14:00:00+0000,145.386
20190708T15:00:00+0000,201.68
20190708T16:00:00+0000,207.562
20190708T17:00:00+0000,284.481
20190708T18:00:00+0000,319.738
20190708T19:00:00+0000,350.859
20190708T20:00:00+0000,360.593
20190708T21:00:00+0000,348.242
20190708T22:00:00+0000,758.839
20190708T23:00:00+0000,744.659
20190709T00:00:00+0000,557.394
20190709T01:00:00+0000,338.381
20190709T02:00:00+0000,120.864
20190709T03:00:00+0000,4.19557
20190709T04:00:00+0000,0.0
20190709T05:00:00+0000,0.0
20190709T06:00:00+0000,0.0
20190709T07:00:00+0000,0.0
20190709T08:00:00+0000,0.0
20190709T09:00:00+0000,0.0
20190709T10:00:00+0000,0.0
20190709T11:00:00+0000,0.0
20190709T12:00:00+0000,0.0
20190709T13:00:00+0000,8.56038
20190709T14:00:00+0000,143.667
20190709T15:00:00+0000,363.906
20190709T16:00:00+0000,580.62
20190709T17:00:00+0000,768.544
20190709T18:00:00+0000,912.413
20190709T19:00:00+0000,1001.55
20190709T20:00:00+0000,1029.54
20190709T21:00:00+0000,994.379
20190709T22:00:00+0000,898.561
20190709T23:00:00+0000,748.99
20190710T00:00:00+0000,556.791
20190710T01:00:00+0000,320.124
20190710T02:00:00+0000,109.23
20190710T03:00:00+0000,4.16408
20190710T04:00:00+0000,0.0
20190710T05:00:00+0000,0.0
20190710T06:00:00+0000,0.0
20190710T07:00:00+0000,0.0
20190710T08:00:00+0000,0.0
20190710T09:00:00+0000,0.0
20190710T10:00:00+0000,0.0
20190710T11:00:00+0000,0.0
20190710T12:00:00+0000,0.0
20190710T13:00:00+0000,8.15555
20190710T14:00:00+0000,90.2642
20190710T15:00:00+0000,362.097
20190710T16:00:00+0000,579.001
20190710T17:00:00+0000,752.208
20190710T18:00:00+0000,911.28
20190710T19:00:00+0000,1000.64
20190710T20:00:00+0000,1028.8
20190710T21:00:00+0000,993.752
20190710T22:00:00+0000,897.985
20190710T23:00:00+0000,748.396
20190711T00:00:00+0000,556.121
20190711T01:00:00+0000,336.908
20190711T02:00:00+0000,108.526
20190711T03:00:00+0000,4.013
20190711T04:00:00+0000,0.0
20190711T05:00:00+0000,0.0
20190711T06:00:00+0000,0.0
20190711T07:00:00+0000,0.0
20190711T08:00:00+0000,0.0
20190711T09:00:00+0000,0.0
20190711T10:00:00+0000,0.0
20190711T11:00:00+0000,0.0
20190711T12:00:00+0000,0.0
20190711T13:00:00+0000,7.75576
20190711T14:00:00+0000,120.117
20190711T15:00:00+0000,126.093
20190711T16:00:00+0000,228.349
20190711T17:00:00+0000,273.0
20190711T18:00:00+0000,324.463
20190711T19:00:00+0000,746.281
20190711T20:00:00+0000,1021.35
20190711T21:00:00+0000,612.243
20190711T22:00:00+0000,541.561
20190711T23:00:00+0000,699.145
20190712T00:00:00+0000,475.964
20190712T01:00:00+0000,178.781
20190712T02:00:00+0000,41.49
20190712T03:00:00+0000,1.4176
20190712T04:00:00+0000,0.0
20190712T05:00:00+0000,0.0
20190712T06:00:00+0000,0.0
20190712T07:00:00+0000,0.0
20190712T08:00:00+0000,0.0
20190712T09:00:00+0000,0.0
20190712T10:00:00+0000,0.0
20190712T11:00:00+0000,0.0
20190712T12:00:00+0000,0.0
20190712T13:00:00+0000,2.57666
20190712T14:00:00+0000,59.2239
20190712T15:00:00+0000,125.444
20190712T16:00:00+0000,201.502
20190712T17:00:00+0000,356.966
20190712T18:00:00+0000,885.347
20190712T19:00:00+0000,641.706
20190712T20:00:00+0000,513.113
20190712T21:00:00+0000,347.343
20190712T22:00:00+0000,325.504
20190712T23:00:00+0000,271.177
20190713T00:00:00+0000,201.312
20190713T01:00:00+0000,156.501
20190713T02:00:00+0000,57.9871
20190713T03:00:00+0000,1.31697
20190713T04:00:00+0000,0.0
20190713T05:00:00+0000,0.0
20190713T06:00:00+0000,0.0
20190713T07:00:00+0000,0.0
20190713T08:00:00+0000,0.0
20190713T09:00:00+0000,0.0
20190713T10:00:00+0000,0.0
20190713T11:00:00+0000,0.0
20190713T12:00:00+0000,0.0
20190713T13:00:00+0000,6.79344
20190713T14:00:00+0000,136.568
20190713T15:00:00+0000,303.237
20190713T16:00:00+0000,570.324
20190713T17:00:00+0000,753.052
20190713T18:00:00+0000,907.815
20190713T19:00:00+0000,997.806
20190713T20:00:00+0000,1026.45
20190713T21:00:00+0000,991.691
20190713T22:00:00+0000,896.003
20190713T23:00:00+0000,673.522
20190714T00:00:00+0000,326.961
20190714T01:00:00+0000,116.937
20190714T02:00:00+0000,40.8188
20190714T03:00:00+0000,1.26444
20190714T04:00:00+0000,0.0
20190714T05:00:00+0000,0.0
20190714T06:00:00+0000,0.0
20190714T07:00:00+0000,0.0
20190714T08:00:00+0000,0.0
20190714T09:00:00+0000,0.0
20190714T10:00:00+0000,0.0
20190714T11:00:00+0000,0.0
20190714T12:00:00+0000,0.0
20190714T13:00:00+0000,3.85159
20190714T14:00:00+0000,134.744
20190714T15:00:00+0000,354.648
20190714T16:00:00+0000,568.657
20190714T17:00:00+0000,756.6
20190714T18:00:00+0000,830.027
20190714T19:00:00+0000,523.836
20190714T20:00:00+0000,658.962
20190714T21:00:00+0000,984.501
20190714T22:00:00+0000,895.256
20190714T23:00:00+0000,745.468
20190715T00:00:00+0000,549.163
20190715T01:00:00+0000,333.012
20190715T02:00:00+0000,115.556
20190715T03:00:00+0000,3.18628
20190715T04:00:00+0000,0.0
20190715T05:00:00+0000,0.0
20190715T06:00:00+0000,0.0
20190715T07:00:00+0000,0.0
20190715T08:00:00+0000,0.0
20190715T09:00:00+0000,0.0
20190715T10:00:00+0000,0.0
20190715T11:00:00+0000,0.0
20190715T12:00:00+0000,0.0
20190715T13:00:00+0000,6.2238
20190715T14:00:00+0000,132.902
20190715T15:00:00+0000,352.737
20190715T16:00:00+0000,570.687
20190715T17:00:00+0000,760.118
20190715T18:00:00+0000,905.45
20190715T19:00:00+0000,995.846
20190715T20:00:00+0000,1024.77
20190715T21:00:00+0000,990.16
20190715T22:00:00+0000,894.464
20190715T23:00:00+0000,744.593
20190716T00:00:00+0000,551.739
20190716T01:00:00+0000,331.84
20190716T02:00:00+0000,114.416
20190716T03:00:00+0000,3.29359
20190716T04:00:00+0000,0.0
20190716T05:00:00+0000,0.0
20190716T06:00:00+0000,0.0
20190716T07:00:00+0000,0.0
20190716T08:00:00+0000,0.0
20190716T09:00:00+0000,0.0
20190716T10:00:00+0000,0.0
20190716T11:00:00+0000,0.0
20190716T12:00:00+0000,0.0
20190716T13:00:00+0000,5.8617
20190716T14:00:00+0000,131.047
20190716T15:00:00+0000,316.607
20190716T16:00:00+0000,565.287
20190716T17:00:00+0000,738.952
20190716T18:00:00+0000,704.413
20190716T19:00:00+0000,574.523
20190716T20:00:00+0000,577.993
20190716T21:00:00+0000,989.346
20190716T22:00:00+0000,893.629
20190716T23:00:00+0000,637.318
20190717T00:00:00+0000,529.177
20190717T01:00:00+0000,330.587
20190717T02:00:00+0000,85.2435
20190717T03:00:00+0000,1.09439
20190717T04:00:00+0000,0.0
20190717T05:00:00+0000,0.0
20190717T06:00:00+0000,0.0
20190717T07:00:00+0000,0.0
20190717T08:00:00+0000,0.0
20190717T09:00:00+0000,0.0
20190717T10:00:00+0000,0.0
20190717T11:00:00+0000,0.0
20190717T12:00:00+0000,0.0
20190717T13:00:00+0000,5.22322
20190717T14:00:00+0000,109.027
20190717T15:00:00+0000,196.937
20190717T16:00:00+0000,198.546
20190717T17:00:00+0000,265.031
20190717T18:00:00+0000,316.066
20190717T19:00:00+0000,347.84
20190717T20:00:00+0000,358.054
20190717T21:00:00+0000,345.975
20190717T22:00:00+0000,312.462
20190717T23:00:00+0000,718.536
20190718T00:00:00+0000,195.896
20190718T01:00:00+0000,115.239
20190718T02:00:00+0000,39.173
20190718T03:00:00+0000,1.03462
20190718T04:00:00+0000,0.0
20190718T05:00:00+0000,0.0
20190718T06:00:00+0000,0.0
20190718T07:00:00+0000,0.0
20190718T08:00:00+0000,0.0
20190718T09:00:00+0000,0.0
20190718T10:00:00+0000,0.0
20190718T11:00:00+0000,0.0
20190718T12:00:00+0000,0.0
20190718T13:00:00+0000,4.46206
20190718T14:00:00+0000,45.3814
20190718T15:00:00+0000,121.419
20190718T16:00:00+0000,425.858
20190718T17:00:00+0000,755.771
20190718T18:00:00+0000,884.242
20190718T19:00:00+0000,954.078
20190718T20:00:00+0000,955.659
20190718T21:00:00+0000,987.62
20190718T22:00:00+0000,886.025
20190718T23:00:00+0000,741.623
20190719T00:00:00+0000,537.576
20190719T01:00:00+0000,306.528
20190719T02:00:00+0000,73.1973
20190719T03:00:00+0000,0.973824
20190719T04:00:00+0000,0.0
20190719T05:00:00+0000,0.0
20190719T06:00:00+0000,0.0
20190719T07:00:00+0000,0.0
20190719T08:00:00+0000,0.0
20190719T09:00:00+0000,0.0
20190719T10:00:00+0000,0.0
20190719T11:00:00+0000,0.0
20190719T12:00:00+0000,0.0
20190719T13:00:00+0000,3.86101
20190719T14:00:00+0000,125.404
20190719T15:00:00+0000,344.938
20190719T16:00:00+0000,556.481
20190719T17:00:00+0000,666.048
20190719T18:00:00+0000,420.579
20190719T19:00:00+0000,347.112
20190719T20:00:00+0000,357.404
20190719T21:00:00+0000,345.346
20190719T22:00:00+0000,311.796
20190719T23:00:00+0000,259.179
20190720T00:00:00+0000,234.1
20190720T01:00:00+0000,167.249
20190720T02:00:00+0000,54.519
20190720T03:00:00+0000,2.5898
20190720T04:00:00+0000,0.0
20190720T05:00:00+0000,0.0
20190720T06:00:00+0000,0.0
20190720T07:00:00+0000,0.0
20190720T08:00:00+0000,0.0
20190720T09:00:00+0000,0.0
20190720T10:00:00+0000,0.0
20190720T11:00:00+0000,0.0
20190720T12:00:00+0000,0.0
20190720T13:00:00+0000,4.51396
20190720T14:00:00+0000,123.499
20190720T15:00:00+0000,342.949
20190720T16:00:00+0000,386.698
20190720T17:00:00+0000,302.634
20190720T18:00:00+0000,349.848
20190720T19:00:00+0000,816.814
20190720T20:00:00+0000,973.765
20190720T21:00:00+0000,972.933
20190720T22:00:00+0000,797.279
20190720T23:00:00+0000,258.768
20190721T00:00:00+0000,201.594
20190721T01:00:00+0000,198.102
20190721T02:00:00+0000,37.6795
20190721T03:00:00+0000,0.850613
20190721T04:00:00+0000,0.0
20190721T05:00:00+0000,0.0
20190721T06:00:00+0000,0.0
20190721T07:00:00+0000,0.0
20190721T08:00:00+0000,0.0
20190721T09:00:00+0000,0.0
20190721T10:00:00+0000,0.0
20190721T11:00:00+0000,0.0
20190721T12:00:00+0000,0.0
20190721T13:00:00+0000,4.20374
20190721T14:00:00+0000,121.586
20190721T15:00:00+0000,340.945
20190721T16:00:00+0000,560.3
20190721T17:00:00+0000,751.328
20190721T18:00:00+0000,898.093
20190721T19:00:00+0000,989.59
20190721T20:00:00+0000,1019.19
20190721T21:00:00+0000,984.754
20190721T22:00:00+0000,888.743
20190721T23:00:00+0000,738.1
20190722T00:00:00+0000,544.132
20190722T01:00:00+0000,323.092
20190722T02:00:00+0000,106.097
20190722T03:00:00+0000,1.94648
20190722T04:00:00+0000,0.0
20190722T05:00:00+0000,0.0
20190722T06:00:00+0000,0.0
20190722T07:00:00+0000,0.0
20190722T08:00:00+0000,0.0
20190722T09:00:00+0000,0.0
20190722T10:00:00+0000,0.0
20190722T11:00:00+0000,0.0
20190722T12:00:00+0000,0.0
20190722T13:00:00+0000,1.36676
20190722T14:00:00+0000,41.8824
20190722T15:00:00+0000,118.624
20190722T16:00:00+0000,195.485
20190722T17:00:00+0000,579.239
20190722T18:00:00+0000,896.821
20190722T19:00:00+0000,988.482
20190722T20:00:00+0000,1018.16
20190722T21:00:00+0000,983.72
20190722T22:00:00+0000,887.614
20190722T23:00:00+0000,736.797
20190723T00:00:00+0000,542.602
20190723T01:00:00+0000,112.47
20190723T02:00:00+0000,36.565
20190723T03:00:00+0000,0.727783
20190723T04:00:00+0000,0.0
20190723T05:00:00+0000,0.0
20190723T06:00:00+0000,0.0
20190723T07:00:00+0000,0.0
20190723T08:00:00+0000,0.0
20190723T09:00:00+0000,0.0
20190723T10:00:00+0000,0.0
20190723T11:00:00+0000,0.0
20190723T12:00:00+0000,0.0
20190723T13:00:00+0000,1.26635
20190723T14:00:00+0000,41.2073
20190723T15:00:00+0000,117.913
20190723T16:00:00+0000,281.712
20190723T17:00:00+0000,509.973
20190723T18:00:00+0000,889.712
20190723T19:00:00+0000,987.352
20190723T20:00:00+0000,871.658
20190723T21:00:00+0000,720.771
20190723T22:00:00+0000,558.009
20190723T23:00:00+0000,353.006
20190724T00:00:00+0000,189.348
20190724T01:00:00+0000,111.829
20190724T02:00:00+0000,35.9734
20190724T03:00:00+0000,0.667453
20190724T04:00:00+0000,0.0
20190724T05:00:00+0000,0.0
20190724T06:00:00+0000,0.0
20190724T07:00:00+0000,0.0
20190724T08:00:00+0000,0.0
20190724T09:00:00+0000,0.0
20190724T10:00:00+0000,0.0
20190724T11:00:00+0000,0.0
20190724T12:00:00+0000,0.0
20190724T13:00:00+0000,3.25649
20190724T14:00:00+0000,115.801
20190724T15:00:00+0000,334.851
20190724T16:00:00+0000,551.339
20190724T17:00:00+0000,741.928
20190724T18:00:00+0000,888.418
20190724T19:00:00+0000,986.201
20190724T20:00:00+0000,1016.02
20190724T21:00:00+0000,981.53
20190724T22:00:00+0000,885.196
20190724T23:00:00+0000,733.995
20190725T00:00:00+0000,188.759
20190725T01:00:00+0000,111.158
20190725T02:00:00+0000,101.028
20190725T03:00:00+0000,1.61383
20190725T04:00:00+0000,0.0
20190725T05:00:00+0000,0.0
20190725T06:00:00+0000,0.0
20190725T07:00:00+0000,0.0
20190725T08:00:00+0000,0.0
20190725T09:00:00+0000,0.0
20190725T10:00:00+0000,0.0
20190725T11:00:00+0000,0.0
20190725T12:00:00+0000,0.0
20190725T13:00:00+0000,1.07856
20190725T14:00:00+0000,39.8516
20190725T15:00:00+0000,187.862
20190725T16:00:00+0000,276.293
20190725T17:00:00+0000,280.211
20190725T18:00:00+0000,312.519
20190725T19:00:00+0000,395.981
20190725T20:00:00+0000,355.214
20190725T21:00:00+0000,343.13
20190725T22:00:00+0000,412.783
20190725T23:00:00+0000,261.134
20190726T00:00:00+0000,205.613
20190726T01:00:00+0000,180.204
20190726T02:00:00+0000,42.4628
20190726T03:00:00+0000,1.40022
20190726T04:00:00+0000,0.0
20190726T05:00:00+0000,0.0
20190726T06:00:00+0000,0.0
20190726T07:00:00+0000,0.0
20190726T08:00:00+0000,0.0
20190726T09:00:00+0000,0.0
20190726T10:00:00+0000,0.0
20190726T11:00:00+0000,0.0
20190726T12:00:00+0000,0.0
20190726T13:00:00+0000,1.21202
20190726T14:00:00+0000,46.4467
20190726T15:00:00+0000,294.18
20190726T16:00:00+0000,547.737
20190726T17:00:00+0000,743.692
20190726T18:00:00+0000,874.191
20190726T19:00:00+0000,983.831
20190726T20:00:00+0000,1013.75
20190726T21:00:00+0000,979.167
20190726T22:00:00+0000,882.557
20190726T23:00:00+0000,730.924
20190727T00:00:00+0000,535.709
20190727T01:00:00+0000,270.716
20190727T02:00:00+0000,34.0679
20190727T03:00:00+0000,0.57833
20190727T04:00:00+0000,0.0
20190727T05:00:00+0000,0.0
20190727T06:00:00+0000,0.0
20190727T07:00:00+0000,0.0
20190727T08:00:00+0000,0.0
20190727T09:00:00+0000,0.0
20190727T10:00:00+0000,0.0
20190727T11:00:00+0000,0.0
20190727T12:00:00+0000,0.0
20190727T13:00:00+0000,2.5943
20190727T14:00:00+0000,109.976
20190727T15:00:00+0000,328.645
20190727T16:00:00+0000,549.492
20190727T17:00:00+0000,742.128
20190727T18:00:00+0000,890.225
20190727T19:00:00+0000,982.61
20190727T20:00:00+0000,1012.56
20190727T21:00:00+0000,977.919
20190727T22:00:00+0000,881.153
20190727T23:00:00+0000,729.286
20190728T00:00:00+0000,492.154
20190728T01:00:00+0000,311.34
20190728T02:00:00+0000,83.0013
20190728T03:00:00+0000,1.23051
20190728T04:00:00+0000,0.0
20190728T05:00:00+0000,0.0
20190728T06:00:00+0000,0.0
20190728T07:00:00+0000,0.0
20190728T08:00:00+0000,0.0
20190728T09:00:00+0000,0.0
20190728T10:00:00+0000,0.0
20190728T11:00:00+0000,0.0
20190728T12:00:00+0000,0.0
20190728T13:00:00+0000,0.829185
20190728T14:00:00+0000,37.8109
20190728T15:00:00+0000,114.294
20190728T16:00:00+0000,191.678
20190728T17:00:00+0000,259.193
20190728T18:00:00+0000,345.765
20190728T19:00:00+0000,343.477
20190728T20:00:00+0000,616.918
20190728T21:00:00+0000,773.487
20190728T22:00:00+0000,445.123
20190728T23:00:00+0000,505.302
20190729T00:00:00+0000,189.583
20190729T01:00:00+0000,108.18
20190729T02:00:00+0000,32.6952
20190729T03:00:00+0000,0.391273
20190729T04:00:00+0000,0.0
20190729T05:00:00+0000,0.0
20190729T06:00:00+0000,0.0
20190729T07:00:00+0000,0.0
20190729T08:00:00+0000,0.0
20190729T09:00:00+0000,0.0
20190729T10:00:00+0000,0.0
20190729T11:00:00+0000,0.0
20190729T12:00:00+0000,0.0
20190729T13:00:00+0000,0.754699
20190729T14:00:00+0000,37.1307
20190729T15:00:00+0000,113.559
20190729T16:00:00+0000,191.03
20190729T17:00:00+0000,258.637
20190729T18:00:00+0000,310.614
20190729T19:00:00+0000,343.032
20190729T20:00:00+0000,392.923
20190729T21:00:00+0000,493.493
20190729T22:00:00+0000,866.752
20190729T23:00:00+0000,263.465
20190730T00:00:00+0000,481.506
20190730T01:00:00+0000,107.362
20190730T02:00:00+0000,31.9802
20190730T03:00:00+0000,0.343081
20190730T04:00:00+0000,0.0
20190730T05:00:00+0000,0.0
20190730T06:00:00+0000,0.0
20190730T07:00:00+0000,0.0
20190730T08:00:00+0000,0.0
20190730T09:00:00+0000,0.0
20190730T10:00:00+0000,0.0
20190730T11:00:00+0000,0.0
20190730T12:00:00+0000,0.0
20190730T13:00:00+0000,0.684541
20190730T14:00:00+0000,36.4512
20190730T15:00:00+0000,175.678
20190730T16:00:00+0000,197.45
20190730T17:00:00+0000,464.168
20190730T18:00:00+0000,880.303
20190730T19:00:00+0000,978.794
20190730T20:00:00+0000,1008.79
20190730T21:00:00+0000,973.894
20190730T22:00:00+0000,876.586
20190730T23:00:00+0000,253.381
20190731T00:00:00+0000,191.5
20190731T01:00:00+0000,106.514
20190731T02:00:00+0000,31.2474
20190731T03:00:00+0000,0.297848
20190731T04:00:00+0000,0.0
20190731T05:00:00+0000,0.0
20190731T06:00:00+0000,0.0
20190731T07:00:00+0000,0.0
20190731T08:00:00+0000,0.0
20190731T09:00:00+0000,0.0
20190731T10:00:00+0000,0.0
20190731T11:00:00+0000,0.0
20190731T12:00:00+0000,0.0
20190731T13:00:00+0000,0.618683
20190731T14:00:00+0000,35.773
20190731T15:00:00+0000,243.212
20190731T16:00:00+0000,542.069
20190731T17:00:00+0000,716.614
20190731T18:00:00+0000,884.638
20190731T19:00:00+0000,691.558
20190731T20:00:00+0000,352.612
20190731T21:00:00+0000,340.359
20190731T22:00:00+0000,340.353
20190731T23:00:00+0000,252.708
20190801T00:00:00+0000,429.699
20190801T01:00:00+0000,105.636
20190801T02:00:00+0000,33.8958
20190801T03:00:00+0000,0.255781
20190801T04:00:00+0000,0.0
20190801T05:00:00+0000,0.0
20190801T06:00:00+0000,0.0
20190801T07:00:00+0000,0.0
20190801T08:00:00+0000,0.0
20190801T09:00:00+0000,0.0
20190801T10:00:00+0000,0.0
20190801T11:00:00+0000,0.0
20190801T12:00:00+0000,0.0
20190801T13:00:00+0000,0.557209
20190801T14:00:00+0000,35.0967
20190801T15:00:00+0000,111.335
20190801T16:00:00+0000,189.066
20190801T17:00:00+0000,256.94
20190801T18:00:00+0000,343.562
20190801T19:00:00+0000,976.113
20190801T20:00:00+0000,1006.09
20190801T21:00:00+0000,970.965
20190801T22:00:00+0000,873.237
20190801T23:00:00+0000,603.022
20190802T00:00:00+0000,465.19
20190802T01:00:00+0000,219.48
20190802T02:00:00+0000,29.7316
20190802T03:00:00+0000,0.225275
20190802T04:00:00+0000,0.0
20190802T05:00:00+0000,0.0
20190802T06:00:00+0000,0.0
20190802T07:00:00+0000,0.0
20190802T08:00:00+0000,0.0
20190802T09:00:00+0000,0.0
20190802T10:00:00+0000,0.0
20190802T11:00:00+0000,0.0
20190802T12:00:00+0000,0.0
20190802T13:00:00+0000,0.499985
20190802T14:00:00+0000,86.8433
20190802T15:00:00+0000,281.052
20190802T16:00:00+0000,520.805
20190802T17:00:00+0000,542.03
20190802T18:00:00+0000,881.729
20190802T19:00:00+0000,974.73
20190802T20:00:00+0000,416.944
20190802T21:00:00+0000,345.599
20190802T22:00:00+0000,305.014
20190802T23:00:00+0000,400.618
20190803T00:00:00+0000,182.2
20190803T01:00:00+0000,103.791
20190803T02:00:00+0000,28.9507
20190803T03:00:00+0000,0.192276
20190803T04:00:00+0000,0.0
20190803T05:00:00+0000,0.0
20190803T06:00:00+0000,0.0
20190803T07:00:00+0000,0.0
20190803T08:00:00+0000,0.0
20190803T09:00:00+0000,0.0
20190803T10:00:00+0000,0.0
20190803T11:00:00+0000,0.0
20190803T12:00:00+0000,0.0
20190803T13:00:00+0000,0.47994
20190803T14:00:00+0000,96.4322
20190803T15:00:00+0000,313.827
20190803T16:00:00+0000,536.401
20190803T17:00:00+0000,730.817
20190803T18:00:00+0000,874.523
20190803T19:00:00+0000,973.317
20190803T20:00:00+0000,1003.23
20190803T21:00:00+0000,967.829
20190803T22:00:00+0000,462.645
20190803T23:00:00+0000,259.838
20190804T00:00:00+0000,181.327
20190804T01:00:00+0000,257.5
20190804T02:00:00+0000,28.6788
20190804T03:00:00+0000,0.150436
20190804T04:00:00+0000,0.0
20190804T05:00:00+0000,0.0
20190804T06:00:00+0000,0.0
20190804T07:00:00+0000,0.0
20190804T08:00:00+0000,0.0
20190804T09:00:00+0000,0.0
20190804T10:00:00+0000,0.0
20190804T11:00:00+0000,0.0
20190804T12:00:00+0000,0.0
20190804T13:00:00+0000,1.13554
20190804T14:00:00+0000,94.5234
20190804T15:00:00+0000,311.682
20190804T16:00:00+0000,534.493
20190804T17:00:00+0000,729.148
20190804T18:00:00+0000,878.738
20190804T19:00:00+0000,971.874
20190804T20:00:00+0000,832.449
20190804T21:00:00+0000,828.018
20190804T22:00:00+0000,845.172
20190804T23:00:00+0000,699.668
20190805T00:00:00+0000,515.501
20190805T01:00:00+0000,283.37
20190805T02:00:00+0000,78.1385
20190805T03:00:00+0000,0.12673
20190805T04:00:00+0000,0.0
20190805T05:00:00+0000,0.0
20190805T06:00:00+0000,0.0
20190805T07:00:00+0000,0.0
20190805T08:00:00+0000,0.0
20190805T09:00:00+0000,0.0
20190805T10:00:00+0000,0.0
20190805T11:00:00+0000,0.0
20190805T12:00:00+0000,0.0
20190805T13:00:00+0000,0.351953
20190805T14:00:00+0000,32.4187
20190805T15:00:00+0000,108.336
20190805T16:00:00+0000,186.402
20190805T17:00:00+0000,467.395
20190805T18:00:00+0000,871.508
20190805T19:00:00+0000,585.635
20190805T20:00:00+0000,356.574
20190805T21:00:00+0000,350.106
20190805T22:00:00+0000,314.274
20190805T23:00:00+0000,248.949
20190806T00:00:00+0000,186.161
20190806T01:00:00+0000,196.273
20190806T02:00:00+0000,75.3065
20190806T03:00:00+0000,0.276476
20190806T04:00:00+0000,0.0
20190806T05:00:00+0000,0.0
20190806T06:00:00+0000,0.0
20190806T07:00:00+0000,0.0
20190806T08:00:00+0000,0.0
20190806T09:00:00+0000,0.0
20190806T10:00:00+0000,0.0
20190806T11:00:00+0000,0.0
20190806T12:00:00+0000,0.0
20190806T13:00:00+0000,0.310175
20190806T14:00:00+0000,31.7583
20190806T15:00:00+0000,107.582
20190806T16:00:00+0000,185.728
20190806T17:00:00+0000,254.018
20190806T18:00:00+0000,306.481
20190806T19:00:00+0000,339.112
20190806T20:00:00+0000,505.307
20190806T21:00:00+0000,449.591
20190806T22:00:00+0000,852.505
20190806T23:00:00+0000,662.826
20190807T00:00:00+0000,430.521
20190807T01:00:00+0000,99.7452
20190807T02:00:00+0000,25.701
20190807T03:00:00+0000,0.0760016
20190807T04:00:00+0000,0.0
20190807T05:00:00+0000,0.0
20190807T06:00:00+0000,0.0
20190807T07:00:00+0000,0.0
20190807T08:00:00+0000,0.0
20190807T09:00:00+0000,0.0
20190807T10:00:00+0000,0.0
20190807T11:00:00+0000,0.0
20190807T12:00:00+0000,0.0
20190807T13:00:00+0000,0.509372
20190807T14:00:00+0000,39.7664
20190807T15:00:00+0000,108.81
20190807T16:00:00+0000,202.234
20190807T17:00:00+0000,253.418
20190807T18:00:00+0000,311.612
20190807T19:00:00+0000,627.81
20190807T20:00:00+0000,348.953
20190807T21:00:00+0000,686.087
20190807T22:00:00+0000,301.571
20190807T23:00:00+0000,247.257
20190808T00:00:00+0000,342.404
20190808T01:00:00+0000,98.6606
20190808T02:00:00+0000,24.8639
20190808T03:00:00+0000,0.0580759
20190808T04:00:00+0000,0.0
20190808T05:00:00+0000,0.0
20190808T06:00:00+0000,0.0
20190808T07:00:00+0000,0.0
20190808T08:00:00+0000,0.0
20190808T09:00:00+0000,0.0
20190808T10:00:00+0000,0.0
20190808T11:00:00+0000,0.0
20190808T12:00:00+0000,0.0
20190808T13:00:00+0000,0.237209
20190808T14:00:00+0000,30.4509
20190808T15:00:00+0000,106.068
20190808T16:00:00+0000,184.37
20190808T17:00:00+0000,581.47
